id,Q3,Q3B1,Q3B2,Q3B3,Q4,Q4A01,Q4A02,Q4A03,Q4A04,Q4A05,Q4A06,Q4A07,Q4A08,Q4A09,Q4A10,Q4A11,Q4A12,Q4A13,Q4A14,Q4A15,Q4A16,Q4A17,Q4B1,Q4B2,Q4B3,Q5A01,Q5A02,Q5A03,Q5A04,Q5A05,Q5A06,Q5A07,Q5A08,Q5A09,Q5A10,Q5A11,Q5A12,Q5A13,Q5A14,Q5A15,Q5A16,Q5A17,Q2a1,Q2a2,RQ2A2,Q11A$01,총액1인TOT,Q7,Q7_01,Q7_02,D_MON,D_MON_season,D_NAT,D_NAT_GROUP,D_SEX,D_AGE
2619.0,4.0,,,,1.0,1.0,2.0,3.0,,,6.0,,,9.0,,,,,,15.0,,,9.0,6.0,1.0,1.0,,,,,,,,,,,,,,,,,329,330,14.00,,7850.00,4.0,1.0,0.0,1.00,4.00,2.00,1.00,2.00,2.00
2627.0,4.0,,,,1.0,,2.0,3.0,4.0,,,,,,,,,,,15.0,,,4.0,2.0,3.0,1.0,,,,,,,,,,,,13.0,,,,17.0,119,120,14.00,1.00,4542.00,5.0,1.0,1.0,1.00,4.00,97.00,4.00,2.00,3.00
2628.0,4.0,,,,1.0,1.0,2.0,3.0,,,,,,,,11.0,,,,15.0,,,2.0,1.0,3.0,1.0,,,4.0,,,,,,,,,,,,,,149,150,14.00,1.00,7065.00,4.0,1.0,0.0,1.00,4.00,2.00,1.00,2.00,2.00
2636.0,4.0,,,,1.0,1.0,2.0,,,5.0,6.0,,,,,,12.0,,,15.0,,,5.0,1.0,6.0,,2.0,,,,,,,,10.0,,,,,,,,119,120,14.00,,4117.33,5.0,1.0,1.0,1.00,4.00,2.00,1.00,2.00,2.00
2637.0,4.0,,,,1.0,,2.0,,,,,,8.0,,,11.0,,,,15.0,,,11.0,2.0,15.0,1.0,2.0,,,,,,,,,,,,,,,,120,121,14.00,,5000.00,4.0,1.0,0.0,1.00,4.00,97.00,4.00,2.00,2.00
2640.0,4.0,,,,1.0,,2.0,,4.0,5.0,6.0,,,9.0,,11.0,,,,,,,11.0,4.0,6.0,1.0,2.0,3.0,,,,,,,,,,,,,,,59,60,12.00,1.00,2058.66,5.0,1.0,1.0,1.00,4.00,97.00,4.00,2.00,2.00
2645.0,4.0,,,,1.0,1.0,2.0,3.0,4.0,,6.0,,,,,,,13.0,14.0,,,,2.0,1.0,3.0,,,,,,,,,,,,,,,,16.0,,149,150,14.00,,6280.00,5.0,1.0,1.0,1.00,4.00,2.00,1.00,2.00,2.00
2651.0,4.0,,,,1.0,1.0,2.0,3.0,4.0,5.0,6.0,,,,,,12.0,,,15.0,,,12.0,3.0,2.0,1.0,,,,,,,,,,,,13.0,,,,,179,180,14.00,1.00,14130.00,5.0,1.0,1.0,1.00,4.00,2.00,1.00,2.00,2.00
2654.0,4.0,,,,1.0,1.0,2.0,3.0,,,,,,,,,12.0,13.0,,15.0,,,13.0,3.0,2.0,1.0,,3.0,,5.0,6.0,7.0,,,,,,,,15.0,,,359,360,14.00,,15700.00,5.0,1.0,1.0,1.00,4.00,2.00,1.00,2.00,3.00
2659.0,4.0,,,,1.0,,2.0,,,,,,,,,,12.0,,,15.0,,,2.0,12.0,,1.0,2.0,,,,,,,,,,,,,,,,149,150,14.00,,7850.00,4.0,1.0,0.0,1.00,4.00,2.00,1.00,2.00,2.00
2660.0,3.0,,,,1.0,1.0,2.0,,,,,,,,,,,,14.0,,,,2.0,1.0,,1.0,,,,,,,,,,11.0,,,,,,,59,60,12.00,1.00,823.47,3.0,0.0,0.0,1.00,4.00,2.00,1.00,1.00,3.00
2661.0,2.0,13.0,,,1.0,1.0,2.0,3.0,4.0,5.0,,,,,,,,,,,,,2.0,3.0,1.0,,,,,,,7.0,,,,,,,,,,,90,91,14.00,,1540.00,5.0,1.0,1.0,1.00,4.00,19.00,1.00,2.00,5.00
2663.0,4.0,,,,1.0,1.0,2.0,,,,,,,,,,,,,15.0,,,15.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,240,241,14.00,,15700.00,5.0,1.0,1.0,1.00,4.00,2.00,1.00,2.00,2.00
2665.0,4.0,,,,1.0,1.0,2.0,3.0,,5.0,,,,,,11.0,12.0,13.0,,15.0,,,2.0,11.0,1.0,1.0,,3.0,,,,,,,,,,13.0,,,,,179,180,14.00,,7850.00,5.0,1.0,1.0,1.00,4.00,2.00,1.00,2.00,2.00
2667.0,4.0,,,,1.0,,2.0,,,,,,,,,11.0,,,,15.0,,,15.0,11.0,2.0,,,,,,,7.0,,,,,,,,,,,150,151,14.00,,4710.00,4.0,1.0,0.0,1.00,4.00,2.00,1.00,2.00,2.00
2668.0,3.0,,,,1.0,1.0,2.0,,,,,,,,,,,,14.0,,,,2.0,1.0,14.0,,,,4.0,,,,,,,,,,,,,,179,180,14.00,,3140.00,4.0,1.0,0.0,1.00,4.00,2.00,1.00,1.00,3.00
2679.0,4.0,,,,1.0,1.0,2.0,3.0,,,6.0,7.0,8.0,,,11.0,12.0,,,15.0,,,7.0,6.0,8.0,1.0,,,4.0,,,,,,,,,13.0,,,,,329,330,14.00,,18840.00,5.0,1.0,1.0,1.00,4.00,2.00,1.00,1.00,2.00
2684.0,4.0,,,,1.0,1.0,2.0,,,,,,,,,11.0,,,,15.0,,,1.0,11.0,2.0,1.0,,,,,,7.0,,,,,,,,,,,149,150,14.00,,5495.00,5.0,1.0,1.0,1.00,4.00,2.00,1.00,1.00,2.00
2692.0,4.0,,,,1.0,1.0,2.0,3.0,,,,,,,,,12.0,,,15.0,,,2.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,17.0,179,180,14.00,1.00,7850.00,3.0,0.0,0.0,1.00,4.00,2.00,1.00,2.00,2.00
2699.0,4.0,,,,1.0,1.0,2.0,3.0,4.0,5.0,6.0,,,9.0,10.0,11.0,,13.0,,,,,1.0,2.0,4.0,1.0,,,,,,,,,,,,,,,,,149,150,14.00,,2355.00,5.0,1.0,1.0,1.00,4.00,2.00,1.00,1.00,2.00
2701.0,4.0,,,,1.0,,2.0,3.0,4.0,5.0,6.0,,,,,11.0,,13.0,,15.0,,,3.0,13.0,5.0,1.0,2.0,3.0,,5.0,,,,,,,,13.0,14.0,,,17.0,149,150,14.00,1.00,4000.00,5.0,1.0,1.0,1.00,4.00,97.00,4.00,2.00,2.00
2702.0,4.0,,,,1.0,,2.0,3.0,4.0,5.0,6.0,7.0,,9.0,,,12.0,,,15.0,,,7.0,9.0,5.0,1.0,2.0,3.0,,,,,,,,,,,,,,,180,181,14.00,,10000.00,5.0,1.0,1.0,1.00,4.00,97.00,4.00,2.00,2.00
2703.0,4.0,,,,1.0,,2.0,3.0,4.0,,6.0,,,,,,,,,,,,6.0,3.0,2.0,1.0,,,,,,,,,,,,13.0,,,,,179,180,14.00,,2090.00,5.0,1.0,1.0,1.00,4.00,97.00,4.00,2.00,2.00
2704.0,4.0,,,,1.0,1.0,2.0,3.0,4.0,,,,,,,,,,,15.0,,,1.0,3.0,2.0,1.0,,,,,,,,,10.0,,,,,,,17.0,179,180,14.00,1.00,7850.00,4.0,1.0,0.0,1.00,4.00,2.00,1.00,1.00,2.00
2707.0,4.0,,,,1.0,1.0,2.0,,,,,,,,,,,,14.0,,,,2.0,1.0,,1.0,,,,,,,,,,,,,,,,,179,180,14.00,,4710.00,5.0,1.0,1.0,1.00,4.00,2.00,1.00,2.00,3.00
2710.0,1.0,4.0,3.0,1.0,1.0,1.0,,3.0,4.0,5.0,6.0,,,,10.0,,,,,,,,6.0,1.0,10.0,1.0,2.0,,,,,,,,10.0,,12.0,13.0,,,,,89,90,13.00,1.00,8107.20,5.0,1.0,1.0,1.00,4.00,11.00,2.00,1.00,6.00
2712.0,4.0,,,,1.0,1.0,2.0,3.0,4.0,,,,,,,,,,,15.0,,,4.0,3.0,2.0,1.0,,,,,,,,,10.0,,,,,,,17.0,179,180,14.00,1.00,7850.00,5.0,1.0,1.0,1.00,4.00,2.00,1.00,2.00,2.00
2714.0,3.0,,,,1.0,1.0,2.0,,,,,,,,,,,,14.0,,,,2.0,1.0,,1.0,,,,,,,,,,,,,,,,,179,180,14.00,,3925.00,5.0,1.0,1.0,1.00,4.00,2.00,1.00,2.00,2.00
2715.0,4.0,,,,1.0,1.0,2.0,,4.0,5.0,,,,,,11.0,,,,15.0,,,2.0,1.0,4.0,1.0,,,,,,,,,,11.0,,13.0,,,,17.0,270,271,14.00,1.00,8691.00,5.0,1.0,1.0,1.00,4.00,1.00,1.00,2.00,2.00
2716.0,4.0,,,,1.0,1.0,,3.0,,,,,,,,,12.0,,,15.0,,,3.0,1.0,12.0,,,3.0,,,,,,,,,,,,,,,149,150,14.00,,3140.00,5.0,1.0,1.0,1.00,4.00,2.00,1.00,1.00,2.00
2718.0,4.0,,,,1.0,1.0,2.0,,,,,,,,,11.0,,,,15.0,,,11.0,1.0,2.0,,,,,5.0,,,,,,,,,,,,,179,180,14.00,,7850.00,4.0,1.0,0.0,1.00,4.00,2.00,1.00,1.00,2.00
2724.0,4.0,,,,1.0,1.0,2.0,,,,,,,,,,,,,15.0,,,1.0,2.0,,,,,,5.0,,,,,,,,,,,,,179,180,14.00,,6280.00,3.0,0.0,0.0,1.00,4.00,2.00,1.00,1.00,2.00
2725.0,4.0,,,,1.0,1.0,,3.0,,,,,,,,,,13.0,,15.0,,,1.0,3.0,13.0,1.0,2.0,,4.0,,,,,,,,,,,,,,209,210,14.00,,10990.00,4.0,1.0,0.0,1.00,4.00,2.00,1.00,1.00,2.00
2728.0,4.0,,,,1.0,,2.0,3.0,4.0,5.0,6.0,,,,,,,,,15.0,,,4.0,5.0,3.0,1.0,2.0,3.0,,,,,,,,,,,,,,,179,180,14.00,1.00,8000.00,5.0,1.0,1.0,1.00,4.00,97.00,4.00,2.00,2.00
2735.0,4.0,,,,1.0,1.0,2.0,3.0,4.0,,6.0,,,,,,,,,15.0,,,1.0,2.0,3.0,,,,,,,,,,,,,,14.0,,16.0,,209,210,14.00,1.00,11304.00,4.0,1.0,0.0,1.00,4.00,2.00,1.00,2.00,2.00
2736.0,4.0,,,,1.0,1.0,2.0,,,5.0,,,,,,,12.0,,,15.0,,,15.0,,,1.0,,,,,,7.0,,,,,,,,,,17.0,310,311,14.00,1.00,15700.00,3.0,0.0,0.0,1.00,4.00,2.00,1.00,2.00,3.00
2737.0,3.0,,,,1.0,,,,,,,,,,,,,,14.0,,,,14.0,,,,2.0,,,,,,,,,,,,,,,,23,24,11.00,1.00,5000.00,5.0,1.0,1.0,1.00,4.00,9.00,3.00,1.00,4.00
2740.0,3.0,,,,2.0,,,,,,,,,,,,,,14.0,,,,14.0,,,1.0,,,,,,,,9.0,,,,,,,,,6,7,2.00,1.00,9000.00,5.0,1.0,1.0,1.00,4.00,9.00,3.00,1.00,3.00
2742.0,3.0,,,,1.0,,,,,,,,,,,,,,14.0,,,,14.0,,,,,3.0,,,,,,,,,,,,,,,14,15,11.00,,785.00,5.0,1.0,1.0,1.00,4.00,2.00,1.00,1.00,2.00
2747.0,4.0,,,,1.0,,2.0,,,,,,,,,,,,,15.0,,,2.0,15.0,,1.0,,,4.0,,,,,,,,,,,,,,149,150,14.00,,5652.00,5.0,1.0,1.0,1.00,4.00,2.00,1.00,1.00,2.00
2750.0,4.0,,,,1.0,1.0,2.0,,,,,,,,,,,,,15.0,,,1.0,2.0,,1.0,,,,,,,,,,,,,,,,,209,210,14.00,,12560.00,5.0,1.0,1.0,1.00,4.00,2.00,1.00,1.00,1.00
2752.0,3.0,,,,2.0,,,,,,,,,,,,,,14.0,,,,14.0,,,1.0,,,,,6.0,,,,,,,,,,,,6,7,2.00,1.00,9000.00,5.0,1.0,1.0,1.00,4.00,9.00,3.00,1.00,5.00
2757.0,4.0,,,,1.0,,2.0,,,,,,,,,,,,,15.0,,,2.0,15.0,,1.0,,,,,,,,,,,,,,,,,149,150,14.00,,5495.00,4.0,1.0,0.0,1.00,4.00,2.00,1.00,1.00,2.00
2758.0,4.0,,,,1.0,1.0,2.0,,,,6.0,,,9.0,,,12.0,13.0,,15.0,,,12.0,2.0,13.0,1.0,,,4.0,,,,,,,,,,,,,,119,120,14.00,,15700.00,5.0,1.0,1.0,1.00,4.00,2.00,1.00,2.00,2.00
2760.0,4.0,,,,1.0,,2.0,3.0,4.0,5.0,6.0,,,,,,,,,15.0,,,6.0,3.0,4.0,1.0,,,,5.0,6.0,,,,,,,13.0,,,,,179,180,14.00,1.00,15700.00,4.0,1.0,0.0,1.00,4.00,2.00,1.00,1.00,3.00
2761.0,4.0,,,,1.0,,2.0,,,,,,,,,,,,,15.0,,,2.0,,,1.0,,,,,,,,,,,,,,,,,119,120,14.00,,7850.00,4.0,1.0,0.0,1.00,4.00,2.00,1.00,2.00,2.00
2763.0,2.0,3.0,4.0,2.0,1.0,1.0,2.0,3.0,4.0,,,,,,,,,13.0,,,,,3.0,4.0,13.0,1.0,2.0,,4.0,,,,,,,,,,,,,,41,42,12.00,1.00,4000.00,5.0,1.0,1.0,1.00,4.00,9.00,3.00,1.00,3.00
2764.0,2.0,2.0,,,1.0,,2.0,,,,,,,,,,,,,,,,2.0,,,1.0,,,,,,,,,,,,,,,,,209,210,14.00,,12351.98,4.0,1.0,0.0,1.00,4.00,2.00,1.00,1.00,4.00
2766.0,4.0,,,,1.0,1.0,2.0,,,,,7.0,,,,,,,,15.0,,,15.0,2.0,1.0,1.0,,,4.0,,,,,,,,,,,,,,150,151,14.00,,24703.95,4.0,1.0,0.0,1.00,4.00,2.00,1.00,1.00,2.00
2771.0,3.0,,,,3.0,1.0,2.0,3.0,4.0,5.0,,,,,,,,,14.0,,,,14.0,,,,2.0,,,,6.0,,,,,,,,,,,,90,91,14.00,1.00,823.47,5.0,1.0,1.0,1.00,4.00,7.00,1.00,2.00,3.00
2772.0,3.0,,,,1.0,,2.0,,,,6.0,,,,,,,,14.0,,,,14.0,2.0,6.0,1.0,,,,,6.0,,,,,,,,,,,,59,60,12.00,1.00,4794.00,4.0,1.0,0.0,1.00,4.00,7.00,1.00,2.00,2.00
2773.0,3.0,,,,1.0,,2.0,,,5.0,,,,,,,,,14.0,,,,2.0,5.0,14.0,1.0,,,,,6.0,,,,,,,,,,,,59,60,12.00,1.00,4794.00,4.0,1.0,0.0,1.00,4.00,7.00,1.00,2.00,3.00
2774.0,3.0,,,,1.0,,2.0,,,,6.0,,,,,,,,14.0,,,,2.0,14.0,6.0,1.0,,,,,6.0,,,,,,,,,,,,59,60,12.00,1.00,4794.00,5.0,1.0,1.0,1.00,4.00,7.00,1.00,1.00,4.00
2775.0,3.0,,,,1.0,,2.0,3.0,,,6.0,,,,,,,,14.0,,,,2.0,3.0,6.0,1.0,,,,,6.0,,,,,,,,,,,,59,60,12.00,1.00,4794.00,5.0,1.0,1.0,1.00,4.00,7.00,1.00,2.00,3.00
2776.0,3.0,,,,1.0,,2.0,3.0,,,6.0,,,,,,,,14.0,,,,2.0,3.0,6.0,1.0,,,,,6.0,,,,,,,,,,,,59,60,12.00,1.00,4794.00,5.0,1.0,1.0,1.00,4.00,7.00,1.00,1.00,4.00
2777.0,3.0,,,,1.0,,2.0,,4.0,,6.0,,,,,,,,14.0,,,,14.0,2.0,6.0,,,,,,6.0,,,,,,,,,,,,64,65,13.00,,1000.00,5.0,1.0,1.0,1.00,4.00,7.00,1.00,1.00,4.00
2778.0,3.0,,,,1.0,,2.0,3.0,,,6.0,,,,,,,,14.0,,,,2.0,3.0,6.0,1.0,,,,,6.0,,,,,,,,,,,,59,60,12.00,1.00,5033.70,4.0,1.0,0.0,1.00,4.00,7.00,1.00,1.00,4.00
2781.0,2.0,10.0,1.0,3.0,1.0,,,3.0,4.0,5.0,6.0,,,9.0,10.0,11.0,,13.0,,,,,13.0,4.0,5.0,,2.0,,,,,,,,,,,,,,,,59,60,12.00,,4314.90,5.0,1.0,1.0,1.00,4.00,97.00,4.00,1.00,2.00
2786.0,4.0,,,,1.0,,2.0,,,,,,,,,,,,,15.0,,,2.0,,,1.0,2.0,,,,,,,,,,,,,,,,179,180,14.00,,13345.00,3.0,0.0,0.0,1.00,4.00,2.00,1.00,2.00,2.00
2791.0,3.0,,,,2.0,,2.0,,4.0,,6.0,,,,,,,,14.0,,,,4.0,2.0,6.0,1.0,,,,,,,,,,,,,,,,,20,21,11.00,1.00,8234.65,5.0,1.0,1.0,1.00,4.00,97.00,4.00,1.00,4.00
2798.0,4.0,,,,1.0,,2.0,3.0,4.0,,6.0,,,9.0,,11.0,,,,,,,4.0,6.0,11.0,1.0,,3.0,,,,,,,,,,13.0,,,,17.0,364,365,14.00,1.00,14988.60,5.0,1.0,1.0,1.00,4.00,12.00,2.00,2.00,2.00
2806.0,4.0,,,,1.0,,2.0,3.0,4.0,5.0,6.0,,,,,,,,,15.0,,,5.0,4.0,2.0,,,,,,6.0,,,,,,,,,,,,89,90,13.00,,2157.30,4.0,1.0,0.0,1.00,4.00,7.00,1.00,2.00,3.00
2807.0,4.0,,,,1.0,,,3.0,4.0,5.0,,,,,,,,,,,,,3.0,5.0,4.0,,,,,,6.0,,,,,,,,,,,,89,90,13.00,,1438.20,4.0,1.0,0.0,1.00,4.00,7.00,1.00,2.00,3.00
2809.0,4.0,,,,1.0,,2.0,3.0,,5.0,,,,9.0,,,,,,,,,2.0,5.0,3.0,,,,,,6.0,,,,,,,,,,,,89,90,13.00,,1198.50,5.0,1.0,1.0,1.00,4.00,7.00,1.00,2.00,2.00
2810.0,4.0,,,,1.0,,2.0,3.0,4.0,5.0,6.0,,,,,,12.0,,,15.0,,,2.0,3.0,5.0,,,,,,6.0,,,,,,,,,,,,89,90,13.00,,1318.35,5.0,1.0,1.0,1.00,4.00,7.00,1.00,2.00,3.00
2817.0,4.0,,,,1.0,1.0,2.0,,4.0,,6.0,,,9.0,,,,,,,,,1.0,2.0,9.0,1.0,2.0,,,,,,,,,,,,,,,,179,180,14.00,,20000.00,5.0,1.0,1.0,1.00,4.00,97.00,4.00,2.00,2.00
2826.0,1.0,2.0,1.0,,1.0,1.0,2.0,,,,,,,,,,,,,,,,1.0,2.0,,1.0,2.0,,,,,,,,,,12.0,,,,16.0,,20,21,11.00,1.00,2470.40,5.0,1.0,1.0,1.00,4.00,97.00,4.00,1.00,3.00
2840.0,4.0,,,,1.0,,2.0,3.0,4.0,5.0,6.0,,,,,,,,,15.0,,,5.0,4.0,3.0,,,,,,,,,9.0,,,,13.0,,,,,359,360,14.00,1.00,13000.00,5.0,1.0,1.0,1.00,4.00,9.00,3.00,2.00,2.00
2841.0,4.0,,,,1.0,,2.0,,4.0,,,7.0,,,,,,,,15.0,,,2.0,7.0,4.0,1.0,,,,,,,8.0,,,11.0,,13.0,14.0,,16.0,17.0,359,360,14.00,1.00,13000.00,5.0,1.0,1.0,1.00,4.00,9.00,3.00,2.00,2.00
2842.0,3.0,,,,1.0,1.0,2.0,,,,,,,,,,,,14.0,,,,14.0,1.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,20,21,11.00,1.00,5000.00,4.0,1.0,0.0,1.00,4.00,9.00,3.00,1.00,5.00
2843.0,3.0,,,,1.0,,2.0,,4.0,,6.0,,,,,,,,14.0,,,,4.0,6.0,2.0,1.0,,,,,,,,,,,,,,15.0,,,330,331,14.00,,6000.00,5.0,1.0,1.0,1.00,4.00,9.00,3.00,2.00,2.00
2844.0,4.0,,,,1.0,,,,,,,,,,,,,,,15.0,,,15.0,,,,,,,,6.0,,,,,,,,,,,,139,140,14.00,,1000.00,5.0,1.0,1.0,1.00,4.00,9.00,3.00,2.00,2.00
2845.0,3.0,,,,1.0,,2.0,3.0,4.0,5.0,6.0,,,,,,,,14.0,,,,6.0,4.0,2.0,1.0,,3.0,,,,,,9.0,,,,,14.0,,,,179,180,14.00,1.00,7000.00,5.0,1.0,1.0,1.00,4.00,9.00,3.00,2.00,2.00
2846.0,2.0,13.0,1.0,5.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,1.0,2.0,,1.0,2.0,,,,,,,,,,,,,,,,20,21,11.00,,6000.00,5.0,1.0,1.0,1.00,4.00,9.00,3.00,1.00,4.00
2851.0,3.0,,,,1.0,,,,,,,,,,,,,,14.0,,,,14.0,,,1.0,,,,,,,,,,,,,,,,,4,5,2.00,1.00,10000.00,4.0,1.0,0.0,1.00,4.00,9.00,3.00,2.00,4.00
2854.0,3.0,,,,1.0,1.0,2.0,3.0,4.0,5.0,,,,,,,,,14.0,,,,4.0,5.0,3.0,1.0,2.0,,,,,,,,,,,,,,,,41,42,12.00,1.00,4731.00,5.0,1.0,1.0,1.00,4.00,10.00,3.00,1.00,4.00
2867.0,3.0,,,,1.0,,,,,,,,,,,,,,14.0,,,,14.0,,,,2.0,,,,,,,,,,,,,,,,29,30,11.00,1.00,5000.00,3.0,0.0,0.0,1.00,4.00,9.00,3.00,1.00,3.00
2868.0,3.0,,,,1.0,,2.0,,,,,,,,,,,,14.0,,,,14.0,2.0,,,2.0,,,,,,,,,,,,,,,,30,31,12.00,1.00,5200.00,3.0,0.0,0.0,1.00,4.00,9.00,3.00,1.00,4.00
2885.0,3.0,,,,1.0,,2.0,3.0,4.0,5.0,6.0,,,,,11.0,12.0,,14.0,,,,3.0,5.0,12.0,1.0,2.0,3.0,,,,,,,,,,13.0,,,,,100,101,14.00,1.00,11000.00,5.0,1.0,1.0,1.00,4.00,9.00,3.00,2.00,2.00
2887.0,4.0,,,,1.0,,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,,11.0,12.0,,,,,,2.0,9.0,5.0,1.0,,3.0,,,,,,,,11.0,12.0,13.0,,,,17.0,179,180,14.00,,9084.00,4.0,1.0,0.0,1.00,4.00,97.00,4.00,2.00,2.00
2888.0,4.0,,,,1.0,,2.0,3.0,4.0,,6.0,,,,,11.0,,,,,,,3.0,11.0,2.0,1.0,,3.0,,5.0,,,,,,,,13.0,,,,17.0,179,180,14.00,,14863.20,5.0,1.0,1.0,1.00,4.00,11.00,2.00,1.00,2.00
2890.0,3.0,,,,1.0,,2.0,,,,,,,,,,,,14.0,,,,2.0,14.0,,1.0,,,,,,,,,,,,,,,,,60,61,13.00,,8000.00,5.0,1.0,1.0,1.00,4.00,16.00,1.00,1.00,4.00
2892.0,2.0,13.0,1.0,,1.0,1.0,2.0,3.0,,,,,,,,,12.0,,,,,,1.0,2.0,3.0,1.0,,,4.0,,,,,,,,,13.0,14.0,,,17.0,30,31,12.00,1.00,3122.63,5.0,1.0,1.0,1.00,4.00,13.00,2.00,2.00,5.00
2898.0,3.0,,,,2.0,,,,,,,,,,,,,,14.0,,,,14.0,,,,,,,,,7.0,,,,,,,,,,,7,8,3.00,,2000.00,4.0,1.0,0.0,1.00,4.00,97.00,4.00,1.00,4.00
2900.0,3.0,,,,2.0,,,,,,,,,,,,,,14.0,,,,14.0,,,,,,,,,7.0,,,,,,,,,,,7,8,3.00,,2000.00,5.0,1.0,1.0,1.00,4.00,97.00,4.00,1.00,3.00
2904.0,4.0,,,,1.0,,2.0,3.0,4.0,,6.0,,8.0,9.0,,11.0,12.0,,,,,,3.0,6.0,2.0,1.0,,3.0,,,,,,,,11.0,12.0,13.0,,,16.0,17.0,179,180,14.00,1.00,3406.50,5.0,1.0,1.0,1.00,4.00,12.00,2.00,2.00,2.00
2906.0,4.0,,,,1.0,,2.0,3.0,4.0,5.0,6.0,,,,,11.0,12.0,,,,,,3.0,11.0,2.0,1.0,,,,,,,,9.0,,,,13.0,,,,17.0,179,180,14.00,1.00,6813.00,5.0,1.0,1.0,1.00,4.00,12.00,2.00,2.00,2.00
2909.0,4.0,,,,1.0,1.0,2.0,3.0,4.0,5.0,6.0,,,,,,,13.0,,,,,3.0,1.0,6.0,,,,,,,,8.0,,10.0,,,,,,,17.0,239,240,14.00,1.00,4000.00,4.0,1.0,0.0,1.00,4.00,97.00,4.00,2.00,4.00
2911.0,3.0,,,,1.0,,2.0,,,,,,,,,11.0,,,14.0,,,,2.0,11.0,14.0,1.0,2.0,3.0,,,,,,,,,,,,,,,300,301,14.00,,2635.09,5.0,1.0,1.0,1.00,4.00,97.00,4.00,1.00,2.00
2916.0,2.0,10.0,13.0,,1.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,,,,11.0,12.0,13.0,,,,,12.0,13.0,2.0,1.0,2.0,,4.0,,,7.0,,,,,12.0,13.0,14.0,,16.0,17.0,40,41,12.00,1.00,3860.70,5.0,1.0,1.0,1.00,4.00,12.00,2.00,2.00,2.00
2946.0,4.0,,,,1.0,,2.0,,4.0,5.0,,,,,,,,,,15.0,,,15.0,5.0,2.0,1.0,,,,,,,,,,,,13.0,,,,,194,195,14.00,,1631.89,4.0,1.0,0.0,2.00,4.00,2.00,1.00,2.00,2.00
2981.0,2.0,13.0,,,1.0,1.0,2.0,3.0,4.0,,6.0,,,,,,,,,,,,1.0,4.0,3.0,1.0,,,4.0,,,,,9.0,,11.0,,13.0,,,,,129,130,14.00,1.00,3000.00,5.0,1.0,1.0,2.00,4.00,9.00,3.00,1.00,3.00
2983.0,4.0,,,,1.0,1.0,2.0,,,,,,,,,,,,,15.0,,,15.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,180,181,14.00,,1742.60,5.0,1.0,1.0,2.00,4.00,1.00,1.00,2.00,2.00
2992.0,3.0,,,,1.0,1.0,2.0,,,,,,,,,,,,14.0,,,,1.0,2.0,14.0,,2.0,3.0,,,,,,,,,,13.0,,,,,39,40,12.00,1.00,15000.00,5.0,1.0,1.0,2.00,4.00,9.00,3.00,1.00,2.00
2993.0,3.0,,,,1.0,1.0,,,,,,,,,,,,,14.0,,,,14.0,1.0,,1.0,,,,,,,,,10.0,,,,,,,,7,8,3.00,1.00,2000.00,4.0,1.0,0.0,2.00,4.00,8.00,4.00,1.00,3.00
2994.0,3.0,,,,1.0,1.0,2.0,3.0,,,,,,,,,,,14.0,,,,1.0,3.0,14.0,,2.0,3.0,,,,,,,,11.0,,,,,,,38,39,12.00,1.00,15000.00,5.0,1.0,1.0,2.00,4.00,9.00,3.00,1.00,2.00
2995.0,3.0,,,,1.0,1.0,2.0,3.0,4.0,,,,,,,,,,14.0,,,,14.0,4.0,3.0,,2.0,,,,,,,,,11.0,,13.0,,,,,41,42,12.00,1.00,13000.00,5.0,1.0,1.0,2.00,4.00,9.00,3.00,1.00,5.00
2998.0,4.0,,,,1.0,1.0,2.0,3.0,4.0,,,7.0,,9.0,,11.0,12.0,,,15.0,,,15.0,4.0,12.0,1.0,,,,,,,,,,,,,,,,,180,181,14.00,,13069.50,5.0,1.0,1.0,2.00,4.00,1.00,1.00,2.00,2.00
3002.0,4.0,,,,1.0,,2.0,3.0,4.0,5.0,,,8.0,,,,,,,15.0,,,15.0,2.0,8.0,1.0,,3.0,,,,,,,,,,,,,,,181,182,14.00,1.00,47800.00,5.0,1.0,1.0,2.00,4.00,7.00,1.00,2.00,1.00
3004.0,1.0,2.0,1.0,10.0,1.0,,2.0,,,,,,8.0,,,,,,,,,,2.0,8.0,,,2.0,,,,,,,,,,,,,,,,60,61,13.00,,6527.58,5.0,1.0,1.0,2.00,4.00,15.00,1.00,2.00,2.00
3010.0,3.0,,,,1.0,,2.0,,,,,,,,,,,,14.0,,,,14.0,2.0,,1.0,,,,,,,,,,,,,,,,,5,6,2.00,1.00,5000.00,5.0,1.0,1.0,2.00,4.00,4.00,1.00,1.00,4.00
3014.0,3.0,,,,1.0,,,,,,,,,,,,,,14.0,,,,14.0,,,1.0,,,,,,,,,,,,,,,16.0,,155,156,14.00,1.00,7000.00,4.0,1.0,0.0,2.00,4.00,97.00,4.00,1.00,3.00
