id,Q3,Q3B1,Q3B2,Q3B3,Q4,Q4A01,Q4A02,Q4A03,Q4A04,Q4A05,Q4A06,Q4A07,Q4A08,Q4A09,Q4A10,Q4A11,Q4A12,Q4A13,Q4A14,Q4A15,Q4A16,Q4A17,Q4B1,Q4B2,Q4B3,Q5A01,Q5A02,Q5A03,Q5A04,Q5A05,Q5A06,Q5A07,Q5A08,Q5A09,Q5A10,Q5A11,Q5A12,Q5A13,Q5A14,Q5A15,Q5A16,Q5A17,Q2a1,Q2a2,RQ2A2,Q11A$01,ÃÑ¾×1ÀÎTOT,Q7,Q7_01,Q7_02,D_MON,D_MON_season,D_NAT,D_NAT_GROUP,D_SEX,D_AGE
35367,1,2,1,6,1,1,2,,,,,,,,,,,,,,,,2,1,,1,,,,,,,,,,,,,,,,,8,9,3,,2121.3,5,1,1,11,3,4,1,2,1
35369,1,1,2,3,1,,2,3,4,,,,,,,,,,,,,,2,3,4,1,,,,,,,,,,,,,,,,,8,9,3,,1178.5,5,1,1,11,3,4,1,2,4
35372,1,4,1,10,1,,2,3,4,5,6,,,,,,,,,,,,4,5,3,1,,,,,,,,,,,,,,,,,12,13,11,,2222.22,5,1,1,11,3,14,2,1,3
35373,1,7,1,2,1,1,2,,,,,,,,,11,,,,,,,11,2,1,1,,,,,,,,,,,,,,,,,3,4,2,1,2025.3,4,1,0,11,3,1,1,2,4
35374,1,5,,,1,1,2,3,4,,6,,,,,11,,,,,,,2,1,3,1,,1,,,,,,,,,,,,,,,8,9,3,1,1000,4,1,0,11,3,18,1,2,2
35376,1,1,2,6,1,,2,3,4,5,,,8,,,11,,,,,,,2,3,8,1,,,,,,,,,,,,,,,,,8,9,3,1,2121.3,4,1,0,11,3,4,1,2,1
35378,1,1,3,2,1,1,2,3,4,,,,,,,,,,,,,,3,4,,1,,,,,,,,,,,,,,,,,4,5,2,1,707.1,4,1,0,11,3,4,1,2,3
35380,2,7,1,5,1,,2,3,4,5,6,,,,,11,12,13,,,,,3,11,2,1,,1,1,,,,,,,,,,,,,,29,30,11,,2069.28,5,1,1,11,3,11,2,2,2
35381,1,1,4,12,1,1,2,3,4,5,6,,,9,,,,,,,,,1,3,4,1,,,,,,,,,,,,1,,,,1,14,15,11,1,1484.85,5,1,1,11,3,13,2,1,2
35383,1,7,6,1,1,1,2,3,4,,6,,8,,,,,,,,,,4,8,2,1,,,,,,,,,,,,,,,,,8,9,3,1,1979.8,5,1,1,11,3,97,4,2,2
35387,1,2,5,7,1,,2,3,,,6,,,,,11,,,,,,,2,3,6,1,,,,,,,,,,,,1,,,,,9,10,3,1,1767.75,4,1,0,11,3,4,1,2,2
35389,1,2,8,,1,1,2,,,,,,,,,,12,,,,,,12,2,1,1,,,,,,,,,,,,,,,,,4,5,2,1,1244.93,4,1,0,11,3,1,1,2,4
35390,1,3,1,4,1,,,3,4,5,,,,,,,,,,,,,4,3,5,1,,,,,,,,,,,,,,,,1,9,10,3,1,1688.8,5,1,1,11,3,7,1,2,3
35394,1,2,1,3,1,,2,3,4,,,,,,,,,,,,,,2,3,4,1,,,,,,,,,,,,,,,,1,9,10,3,1,2111,5,1,1,11,3,7,1,2,6
35397,1,1,2,6,1,1,2,,,,6,,8,,,,12,,,,,,12,6,2,1,,,,,,,,,,,,,,,,,3,4,2,1,675.1,5,1,1,11,3,1,1,2,3
35400,1,6,4,2,1,,2,3,4,5,6,7,8,,,11,,,,,,,7,8,11,1,,,,,,,,,,,,1,,,,,7,8,3,1,1383.26,5,1,1,11,3,7,1,1,2
35406,1,1,3,4,1,1,,3,4,,,,,,,,,,,,,,1,3,4,1,,,1,,,,,,,,,1,,,,,8,9,3,,1000,5,1,1,11,3,10,3,1,4
35407,2,13,,,1,,2,,,,,,,,,,,,,,,,2,,,,,,,1,,,,,,,,,,,,,89,90,13,,691.63,5,1,1,11,3,18,1,2,2
35408,1,2,8,1,1,1,2,,,,,,,,,,12,,,,,,2,12,1,1,,,,,,,,,,,,,,,,,3,4,2,1,6751,5,1,1,11,3,1,1,2,2
35409,2,10,4,9,1,,,3,4,,6,,,,,11,,,,,,,4,3,6,1,,,,,,,,,,,1,1,,,,1,33,34,12,1,1484.85,5,1,1,11,3,12,2,2,2
35410,1,2,,,1,1,2,,,,,,,,,,,,,,,,2,1,,1,,,,,,,,,,,,,,,,,2,3,1,1,742.61,5,1,1,11,3,1,1,2,4
35413,1,6,12,1,1,,,3,4,,,,,,,,,,,,,,3,4,17,1,,,,,,,,,,,,,,,,,3,4,2,,1000,3,0,0,11,3,9,3,1,6
35414,1,1,7,2,1,1,2,,,,,,,,,11,,,,,,,1,11,2,1,,,,,,,,,,,,,,,,,4,5,2,1,1687.75,5,1,1,11,3,1,1,1,4
35416,1,4,3,5,1,1,2,3,4,,,,,,,,,,,,,,3,4,1,1,,,,,,,,,,,,1,,,,,7,8,3,1,1590.98,4,1,0,11,3,4,1,1,6
35418,1,1,2,7,1,1,2,,,,,,,,,11,,,,,,,1,11,2,1,,,,,,,,,,,,,,,,,4,5,2,1,1350.2,4,1,0,11,3,1,1,1,5
35419,1,1,3,2,1,1,2,3,,5,,,,,,,,,,,,,5,2,1,1,,,1,,,,,,,,,,,,,,5,6,2,1,1383.26,5,1,1,11,3,18,1,2,2
35420,1,1,2,10,1,1,2,,,,,,,,,11,,,,,,,1,2,11,1,,,,,,,,,,,,,,,,,4,5,2,1,1350.2,5,1,1,11,3,1,1,2,4
35423,1,3,2,10,1,1,2,3,4,,,,,,,,,,,,,,2,3,1,1,,,,,,,,,,,,,,,,,6,7,2,1,707.1,5,1,1,11,3,4,1,2,4
35426,2,1,2,13,1,1,2,,,,,,,,,,,,,,,,1,2,,,,,,1,,,,,,,,,,,,,4,5,2,,405.06,5,1,1,11,3,1,1,2,2
35428,1,1,3,,1,,2,3,4,5,6,,,,,,,,,,,,3,2,4,1,,,,,,,,,,,,1,,,,,10,11,11,,3166.5,4,1,0,11,3,7,1,2,3
35429,1,1,4,10,1,1,2,3,4,,,7,,9,,,12,,,,,,7,4,3,1,,,,,,,,,,,,1,,,,,10,11,11,1,1055.5,5,1,1,11,3,7,1,2,2
35430,1,2,1,,1,1,2,3,,,,,,,,,,,,,,,2,1,,1,,,,,,,,,,,,,,,,,6,7,2,1,1131.36,4,1,0,11,3,4,1,2,5
35433,1,1,2,4,1,1,2,3,4,,,,,,,,12,,,,,,2,4,3,1,,,,,,,,,,,,,,,,1,6,7,2,1,2300,5,1,1,11,3,11,2,2,2
35434,2,3,1,2,1,,2,3,,,6,,,,,,,,,,,,6,3,2,1,,,,,,,,,,,,,,,,,2,3,1,1,509.6,5,1,1,11,3,3,1,2,2
35435,1,2,1,3,3,1,2,3,4,5,,,,,,,,,,,,,3,4,,1,,,,,,,,,,,,1,,,,,7,8,3,1,2474.85,4,1,0,11,3,4,1,2,3
35437,1,3,4,5,3,1,2,3,4,,,,,,,,,,,,,,2,1,3,1,,,,,1,,,,,,,1,,,,,6,7,2,1,2121.3,4,1,0,11,3,4,1,1,4
35440,1,4,6,3,1,,2,3,4,5,6,7,8,,,11,,,,,,,8,6,4,1,1,1,1,,,,,,,,,1,,,,,7,8,3,1,4000,5,1,1,11,3,9,3,2,2
35445,1,1,3,5,1,1,2,,4,,,,,,,,,,,,,,1,2,4,1,,,,,,,,,,,,,,,,,6,7,2,1,1274,4,1,0,11,3,3,1,2,5
35447,1,4,2,12,1,1,2,3,,5,,,,,,11,,,,,,,5,2,,1,,,,,,,,,,,,,,,,,30,31,12,,4000,5,1,1,11,3,9,3,2,1
35448,2,1,3,6,1,1,2,3,4,5,6,7,,,,,,,,,,,7,1,3,,,,,,,,,,,,,,,,1,,79,80,13,,1383.26,5,1,1,11,3,6,1,2,3
35449,2,2,4,6,1,1,2,3,4,,,,,,,,,,,,,,3,2,4,1,,,,,,,,,,,,,,,,,7,8,3,,3000,5,1,1,11,3,9,3,2,2
35450,1,1,3,4,1,1,2,3,,,,,,,,11,,,,,,,1,2,3,1,,,,,,,,,,,,,,,,,5,6,2,,7071,4,1,0,11,3,4,1,2,6
35451,1,4,3,1,1,,,3,4,5,,,,,,,,,,,,,4,3,5,1,,1,,,1,,,,,,,,,,,,14,15,11,,2000,4,1,0,11,3,9,3,1,4
35453,1,2,1,,1,1,2,3,4,5,6,,,,,,,,,,,,2,3,1,1,,,1,,,,,,,,,,,,,,14,15,11,,7071,5,1,1,11,3,4,1,2,3
35458,1,1,2,6,1,,2,,4,,,,8,,,,12,,,,,,2,4,8,1,,,,,,,,,,,,,,,,,9,10,3,1,3000,5,1,1,11,3,9,3,2,4
35459,2,4,1,7,1,1,2,3,4,,6,,,,,,,,,,,,3,1,4,1,1,,1,,,,,,,,,,,,,,6,7,2,,3500,5,1,1,11,3,9,3,2,4
35460,1,2,1,,1,1,2,,,,,,,,,,,,,,,,1,2,,1,,,,,,,,,,,,,,,,,3,4,2,1,675.1,5,1,1,11,3,1,1,2,3
35464,1,1,2,10,1,1,2,,,,,,,,,,,,,,,,2,1,,1,,,,,,,,,,,,,,,,,3,4,2,1,1012.65,5,1,1,11,3,1,1,2,5
35465,1,1,3,2,1,,2,,4,,,7,8,,,,,,,,,,7,8,4,,1,,,,,,,,,,,,,,,,4,5,2,1,337.55,4,1,0,11,3,18,1,2,2
35468,1,4,5,,3,1,2,3,4,5,6,,,,,,,,,,,,2,1,3,1,,,,,1,,,,,,,1,,,,,7,8,3,1,2121.3,4,1,0,11,3,4,1,2,4
35470,1,13,1,4,1,1,2,,,5,,,,,,,,,,,,,1,2,5,1,,,,,,,,,,,,,,,,,1,2,1,,1000,5,1,1,11,3,97,4,2,2
35472,1,1,2,,3,,2,3,4,5,6,,,,,11,12,,,,,,11,12,3,1,1,,1,,,,,,,,,,,,,,3,4,2,1,1250,4,1,0,11,3,19,1,2,3
35474,1,3,1,5,1,,2,3,4,,6,,,,,11,,,,,,,3,11,4,1,,,,,,,,,,,,,,,,,119,120,14,,6929.3,4,1,0,11,3,13,2,2,2
35476,1,3,1,10,1,,,3,4,,6,,,,,,,,,,,,3,4,6,1,,,,,,,,,,,,,,,,,60,61,13,,1484.85,4,1,0,11,3,13,2,2,2
35480,1,10,4,1,1,1,2,3,4,5,6,,,,,,,13,,,,,13,5,3,1,,,1,,,,,,,,1,1,1,,,,11,12,11,1,1583.25,5,1,1,11,3,7,1,1,2
35485,1,5,1,2,1,1,2,,,,6,,,,,,,,,,,,2,1,6,1,,,,,,,,,,,,,,,,,5,6,2,1,1350.2,4,1,0,11,3,1,1,2,2
35486,1,1,2,4,1,1,2,3,4,5,,,,,,11,,,,,,,1,3,11,1,,,,,,,,,,,,,,,,,14,15,11,1,2740,5,1,1,11,3,2,1,2,3
35490,1,2,1,13,1,1,2,,,,,,,9,,,,,,,,,2,1,9,1,,,,,,,,,,,,,,,,,4,5,2,,405.06,5,1,1,11,3,1,1,2,5
35491,1,1,9,7,1,1,,,,5,,,,,,,,13,,,,,5,13,1,1,,,,,,,,,,,,,,,,,7,8,3,1,1240,4,1,0,11,3,9,3,1,2
35492,1,1,3,5,1,,2,,4,5,,,,,,,,,,,,,2,4,5,1,,1,,,,,,,,,,,,,,,16,17,11,1,1484.85,5,1,1,11,3,97,4,2,2
35493,1,2,1,,1,1,2,,,,,,,,,,,,,,,,2,1,,1,,,,,,,,,,,,,,,,,4,5,2,1,675.1,4,1,0,11,3,1,1,1,2
35496,1,4,3,1,1,1,,3,4,5,6,,,,,,,,,,,,5,6,4,1,,,,,,,,,,,,,,,,,6,7,2,1,2200.2,5,1,1,11,3,10,3,1,5
35497,1,1,2,4,1,1,2,3,4,,6,,,,,,,,,,,,2,6,4,1,,,1,,,,,,,,,,,,,,4,5,2,1,860,5,1,1,11,3,17,1,2,2
35500,1,1,13,12,1,1,2,,,,,,,,,,,,,,,,1,2,,1,,,,,,,,,,,,,,,,,2,3,1,,337.55,5,1,1,11,3,1,1,1,2
35506,2,4,7,3,1,,,3,4,,,,,,,11,,,,,,,3,4,11,1,,,,,,,,,,,,,,,,,7,8,3,,1979.8,5,1,1,11,3,97,4,1,3
35507,2,13,10,,1,1,2,3,4,,,,,,,,12,,,,,,1,3,2,,,,,1,,,,,,,,,,,,,14,15,11,,3000,5,1,1,11,3,9,3,2,5
35508,2,1,3,,1,1,2,3,4,,,,,,,,,,,,,,1,3,4,,1,,,,,,,,,,,,,,,,13,14,11,,1800,4,1,0,11,3,9,3,1,5
35511,1,4,7,3,1,,,,4,5,,,,,,11,,,,,,,4,5,11,1,,,,,,,,,,,,,,,,,2,3,1,1,2969.7,5,1,1,11,3,13,2,1,2
35515,1,3,5,7,1,,2,3,4,,,,,,,,,,,,,,4,3,2,1,,,,,,,,,,,,1,,,,,9,10,3,1,3000,5,1,1,11,3,9,3,1,2
35525,1,4,1,2,1,1,2,3,4,5,6,,,,,11,,,,,,,4,3,1,1,,,,,,,,,,,,1,,,,,7,8,3,1,5000,5,1,1,11,3,9,3,2,3
35526,1,6,4,1,1,,2,,,5,,,,,,11,,,,,,,5,11,2,1,1,,,,,,,1,,,,1,,,,1,21,22,11,1,1300,5,1,1,11,3,97,4,2,3
35528,1,13,1,4,1,,2,3,4,,,,8,,,11,12,,,,,,3,4,2,1,,,1,,,,,,,,,,,,,1,5,6,2,1,3000,5,1,1,11,3,9,3,2,3
35530,1,10,1,3,1,1,2,3,,,,,,,,,,,,,,,1,2,3,1,,,,,,,,,,,,,,,,1,5,6,2,1,2000,5,1,1,11,3,4,1,2,3
35534,1,2,1,10,1,,2,,4,5,,,,,,,,,,,,,4,2,5,1,,,,,,,,,,,,,,,,,8,9,3,1,2121.3,5,1,1,11,3,4,1,1,4
35537,2,1,,,1,1,2,3,,,,,,,,,,,,,,,2,1,3,1,,,,,,,,,,,,,,,,,20,21,11,,3000,5,1,1,11,3,9,3,2,4
35538,2,1,3,13,1,,2,3,4,,6,,,,,,,,,,,,3,6,4,1,,,,,,,,,,,,,,,,,7,8,3,1,2500,5,1,1,11,3,9,3,1,3
35540,1,6,5,2,1,,2,3,4,5,6,7,,,,,,,,,,,7,3,2,1,,,,,,,,,,,1,1,1,,1,,11,12,11,1,2046.72,5,1,1,11,3,8,4,2,2
35543,1,1,2,12,1,,2,3,4,,,,,,,,,,,,,,2,3,4,1,,,1,,,,,,,,,,,,,,14,15,11,,2000,5,1,1,11,3,9,3,2,3
35546,1,1,2,3,1,,2,,4,5,,,,,,,,,,,,,2,4,5,1,,,,,,,,,,,,,,,,,9,10,3,1,2558.4,5,1,1,11,3,8,4,2,2
35547,1,1,2,4,1,,2,,4,,,,,,,11,,,,,,,2,11,4,1,,,,,,,,,,,,,,,,,10,11,11,1,1918.8,5,1,1,11,3,8,4,2,2
35551,2,10,1,,1,1,2,3,4,5,6,,8,,,11,,,,,,,8,1,4,1,,,,,,,,,,,,,,,1,,7,8,3,1,1666.67,5,1,1,11,3,10,3,2,1
35552,1,1,3,2,1,1,2,3,4,5,6,,,,,,,,,,,,2,1,3,1,,,,,,,,,,,,,,,,,9,10,3,1,707.1,4,1,0,11,3,4,1,1,2
35553,1,1,3,,1,1,2,3,,,,,,,,,,,,,,,3,2,1,1,,,,,,,,,,,,,,,,,8,9,3,1,1649.9,4,1,0,11,3,4,1,1,2
35557,1,1,3,2,1,1,2,3,,,,,,,,,,,,,,,1,3,2,1,1,,,,,,,,,,,,,,,,5,6,2,1,1555,5,1,1,11,3,5,1,2,2
35558,1,3,1,2,1,,2,3,,,,,,,,,,,,,,,2,3,,1,,,,,,,,,,,,,,,,,5,6,2,1,777.5,3,0,0,11,3,5,1,2,5
35561,1,1,5,3,1,1,2,3,4,5,,,,,,,,,,,,,2,5,3,1,,,1,,,,,,,,,,,,,,7,8,3,1,2000,5,1,1,11,3,18,1,2,3
35565,1,1,13,3,1,1,2,3,,,,,,,,,,,,,,,1,2,3,1,,,,,,,,,,,,,,,,,5,6,2,1,1399.5,4,1,0,11,3,5,1,2,3
35567,1,4,2,12,3,1,2,3,4,5,6,,,,,11,,,,,,,5,1,4,1,1,,1,,,,,,,,,,,,,,5,6,2,1,1400,5,1,1,11,3,19,1,1,3
35568,1,6,2,4,1,,2,3,4,5,6,,8,,,11,12,,,,,,5,2,6,1,,1,,,,,,,,,,,,,,,10,11,11,,1000,5,1,1,11,3,9,3,2,4
35571,1,2,10,1,1,1,2,3,,,,,,,,,,,,,,,2,1,3,1,,,,,,,,,,,,,,,,,3,4,2,1,2000,4,1,0,11,3,5,1,1,3
35573,1,4,6,2,1,1,2,3,4,,6,,,9,,,,,,,,,9,4,3,1,1,1,,,,,,1,,,,1,,,,,11,12,11,1,2346.88,5,1,1,11,3,10,3,2,2
35574,2,13,,,1,,2,3,,,,,,,10,,,,,,,,2,3,10,1,,,1,,,,,,,,,,,,,,12,13,11,,2000,5,1,1,11,3,9,3,2,3
35579,1,1,2,3,1,1,2,3,,,,,,,,,,,,,,,1,2,3,1,,,,,,,,,,,,,,,,,7,8,3,1,2332.5,5,1,1,11,3,5,1,1,2
35583,2,3,1,4,1,,2,3,4,5,6,,,,10,,,,,,,,4,5,3,1,,,,,,,,,,,,,,1,,,15,16,11,1,1000,5,1,1,11,3,9,3,2,6
35584,2,13,12,10,1,,2,,4,5,,,,,,11,12,,,,,,12,4,11,1,,1,,,,,,,,,,,,,,,7,8,3,,1790.88,5,1,1,11,3,8,4,2,2
35585,1,2,1,5,1,1,2,3,4,,,,,,,,,,,,,,2,3,4,1,,,,,,,,,,,,1,,,,,8,9,3,1,1055.5,4,1,0,11,3,7,1,2,4
35586,1,2,4,6,1,,2,3,4,,6,,,,,,,,,,,,4,2,3,1,,,,,,,,1,,,,1,,,,,17,18,11,1,5116.8,5,1,1,11,3,8,4,2,4
35590,1,13,,,1,,2,3,4,5,6,,,,,11,,,,,,,3,4,11,1,,,,,,,,,,,,1,,,,,60,61,13,1,4023.6,5,1,1,11,3,11,2,2,2
35591,1,3,4,12,1,1,2,3,4,5,6,,,,,11,,,,,,,4,11,3,1,,,,,,,,,,,,,,,,,20,21,11,1,1187.88,4,1,0,11,3,13,2,2,2
35595,1,3,2,4,1,,2,3,4,5,6,,,,,,,,,,,,3,5,6,1,,,,,,,,,,,,,,,,,9,10,3,,989.9,5,1,1,11,3,97,4,1,3
35601,2,1,2,3,1,1,,3,4,5,6,,,,,11,12,,,,,,4,5,1,1,,,,,,,,,,,,1,,,,,15,16,11,1,3094.4,5,1,1,11,3,97,4,2,2
35605,2,13,2,3,1,,2,3,,,6,,,,10,,,,,,,,3,2,10,,,,,,,,,,,1,,,,,,,60,61,13,,3458.15,3,0,0,11,3,97,4,2,2
35606,1,2,1,4,1,1,2,3,4,5,,7,,,,11,12,,,,,,3,2,12,1,,1,,,,,,,,,,1,,,,,6,7,2,,3458.15,5,1,1,11,3,97,4,2,2
35608,2,13,,,1,,2,,,,,,,,,,,,,,,,2,,,1,,,,,,,,,,,,,,,,,14,15,11,1,3500,2,0,0,11,3,15,1,1,4
35609,1,3,,,1,1,2,3,4,,,7,,9,,,,,,,,,3,1,9,,,,,,,,,,,,,,,,,1,5,6,2,1,553.3,5,1,1,11,3,2,1,1,2
35610,1,1,3,5,1,1,,3,4,,6,,,,,,,,,,,,1,3,4,,,,,,,,,,,,,,,,,1,2,3,1,,548,4,1,0,11,3,2,1,1,2
35611,1,1,3,5,1,1,2,3,,,,,,,,,,,,,,,1,3,2,,,,,,,,,,,,,,,,,1,3,4,2,1,207.49,5,1,1,11,3,2,1,2,2
35612,1,1,3,4,1,1,2,3,,,,,,,,,,,,,,,1,3,2,,,,,,,,,,,,,,,,,1,3,4,2,1,345.82,5,1,1,11,3,2,1,2,3
35613,1,1,3,5,1,1,2,3,,,,,,,,,,,,,,,1,2,3,,,,,,,,,,,,,,,,,1,3,4,2,1,342.5,4,1,0,11,3,2,1,1,2
35614,1,1,3,5,1,1,2,3,,,6,,,,,,,,,,,,3,1,6,,,,,,,,,,,,,,,,,1,6,7,2,1,13700,4,1,0,11,3,2,1,1,4
35615,1,1,3,5,1,1,2,3,,,,,,,,,,,,15,,,1,3,2,,,,,,,,,,,,,,,,,1,20,21,11,,411,4,1,0,11,3,2,1,1,3
35620,1,1,3,5,1,1,2,3,4,,6,,,,,,,,,,,,3,4,6,,,,,,,,,,,,,,,,,1,5,6,2,1,337.55,4,1,0,11,3,1,1,2,5
35621,1,1,3,4,1,1,,3,4,,6,,,,,,,,,,,,3,4,1,,,,,,,,,,,,,,,,,1,5,6,2,1,337.55,5,1,1,11,3,1,1,1,6
35622,1,1,2,6,1,1,2,3,,,,,,,,,,,,,,,1,2,3,,,,,,,,,,,,,,,,,1,2,3,1,1,675.1,4,1,0,11,3,1,1,2,3
35623,1,1,3,5,1,1,2,3,4,,,,,,,,,,,,,,1,3,2,,,,,,,,,,,,,,,,,1,2,3,1,1,607.59,4,1,0,11,3,1,1,1,2
35625,1,1,3,11,1,1,2,3,4,5,6,,,,,,,,,,,,1,3,4,,,,,,,,,,,,,,,,,1,5,6,2,1,1012.65,5,1,1,11,3,1,1,1,5
35626,1,1,3,4,1,1,,3,4,5,6,,,,,,,,,,,,3,4,6,,,,,,,,,,,,,,,,,1,5,6,2,1,1350.2,4,1,0,11,3,1,1,1,5
35632,1,7,1,,1,1,,,,,,,,,,11,,,,,,,11,1,,1,,,,,,,,,,,,,,,,,1,2,1,1,2025.3,5,1,1,11,3,1,1,1,6
35633,1,4,12,10,1,1,2,3,4,5,6,,8,,10,11,,,,,,,4,1,10,1,1,,,,,,,1,,,,1,,,,,7,8,3,,2800,5,1,1,11,3,8,4,2,2
35639,1,1,4,10,2,1,2,,4,,,,,,,,,,,,,,1,4,2,1,,,,,,,,,,,,,,,,,3,4,2,1,1147.67,4,1,0,11,3,1,1,2,5
35641,1,1,7,2,3,1,2,3,4,5,6,,,,,,,,,,,,2,5,4,1,,,1,,,,,,,,,,,,,,4,5,2,1,1800,5,1,1,11,3,18,1,2,2
35642,1,6,2,5,1,1,2,,4,,6,7,,9,,,12,,,,,,9,7,1,1,,,,,,,,,,,,,,,,,4,5,2,1,995.2,5,1,1,11,3,5,1,2,2
35643,1,1,2,8,3,1,2,3,4,,6,,,,,,12,,,,,,2,3,6,1,,,1,,,,,,,,,,,,,,3,4,2,1,1280,5,1,1,11,3,18,1,2,4
35644,1,2,3,10,3,1,2,3,4,5,6,,,,,,,,,,,,5,4,3,1,,,1,,,,,,,,,,,,,,3,4,2,1,1280,5,1,1,11,3,18,1,2,2
35650,1,1,2,8,3,1,2,3,4,5,6,,,,,,,,,,,,2,1,5,1,,,1,,,,,,,,,,,,,,3,4,2,1,1280,5,1,1,11,3,18,1,2,4
35651,1,1,7,5,3,1,2,3,4,5,6,,,,,,,,,,,,2,1,4,1,,,1,,,,,,,,,,,,,,3,4,2,1,1280,5,1,1,11,3,18,1,2,4
35652,1,1,3,2,1,1,2,3,4,5,,7,,,,11,12,,,,,,2,3,1,1,,,,,,,,,,,,,,,,,6,7,2,1,1600,5,1,1,11,3,18,1,2,1
35653,2,13,2,1,1,1,2,3,,,,,,,,,,,,,,,1,3,2,,,,,,,,,,,1,,,,,,,10,11,11,,1500,5,1,1,11,3,20,1,2,3
35655,1,1,2,4,3,1,2,3,4,5,6,,,,,11,,,,,,,2,3,4,1,1,,1,,,,,,,,,,,,,,5,6,2,1,1600,5,1,1,11,3,18,1,2,4
35656,1,2,1,3,1,1,2,3,4,5,6,,,,,11,12,,,,,,1,2,3,1,,,,,,,,,,,,1,,,,1,14,15,11,1,5656.8,5,1,1,11,3,4,1,2,4
35657,1,5,8,12,3,1,2,3,4,5,6,,,,,,,,,,,,5,1,2,1,,1,1,,,,,,,,,,,,,,3,4,2,1,1280,5,1,1,11,3,18,1,1,4
35661,1,2,1,10,1,1,2,3,4,,,,,,,,,,,,,,4,2,3,1,,,,,,,,,,,,,,,,1,5,6,2,1,2474.85,5,1,1,11,3,4,1,2,4
35666,1,4,3,1,1,1,,3,4,5,,,,,,,,,,,,,1,4,3,1,1,,,,,,,,,,,,,,,,6,7,2,1,4598.4,5,1,1,11,3,11,2,2,4
35668,1,1,2,,1,1,2,,4,,,7,,,,11,,,,,,,1,2,11,1,,,,,,,,,,,,,,,,,4,5,2,1,2121.3,4,1,0,11,3,4,1,2,3
35670,1,3,4,6,1,1,2,3,4,5,6,7,8,,,11,12,13,,,,,5,8,12,1,,1,1,,,,,,,,,,,,,1,24,25,11,1,5000,5,1,1,11,3,97,4,2,2
35671,1,1,2,4,2,1,2,3,4,5,6,,,,,,,,,,,,1,4,5,1,,,,,,,,,,,,,,,,,2,3,1,1,1350.2,5,1,1,11,3,1,1,1,5
35676,1,1,7,3,1,,,,,,,,,,,,,13,14,,,,14,13,,1,,,,,,,,,,,,,,,,,8,9,3,1,1555,5,1,1,11,3,5,1,2,3
35678,1,1,2,,1,1,2,,,,,,,,,,,,,,,,2,1,,1,,,,,,,,,,,,,,,,,3,4,2,1,675.1,5,1,1,11,3,1,1,2,5
35679,1,2,1,,1,1,2,,,,,,,,,,,,,,,,2,1,,1,,,,,,,,,,,,,,,,,2,3,1,1,1080.16,4,1,0,11,3,1,1,2,5
35680,1,1,2,6,1,1,2,,,,,,8,,,,,,,,,,2,1,8,1,,,,,,,,,,,,,,,,,3,4,2,1,1012.65,5,1,1,11,3,1,1,2,2
35690,1,2,1,12,1,1,2,,,,,,,,,,12,,,,,,1,2,12,1,,,,,,,,,,,,,,,,,2,3,1,1,540.08,5,1,1,11,3,1,1,2,3
35692,1,1,4,3,1,1,2,3,4,,6,,,,,,,,,,,,6,4,3,1,,,,,,,,,,,,,,,,,3,4,2,1,1012.65,5,1,1,11,3,1,1,1,6
35694,1,1,2,,1,1,2,,,,,,,,,,,,,,,,2,1,,1,,,,,,,,,,,,,,,,,3,4,2,1,1012.65,4,1,0,11,3,1,1,2,5
35695,1,2,7,9,1,1,2,,4,,,,,,,11,,,,,,,2,4,1,1,,,,,,,,,,,,,,,,,5,6,2,1,527.75,5,1,1,11,3,7,1,2,2
35697,1,1,2,5,1,1,2,,,,,,,,,,,,,,,,2,1,,1,,,,,,,,,,,,,,,,,3,4,2,1,1350.2,4,1,0,11,3,1,1,2,5
35700,1,2,1,4,1,1,2,3,4,5,,,,,,,,,,,,,2,1,3,1,,,,,,,,,,,,1,,,,,4,5,2,1,2500,5,1,1,11,3,7,1,1,4
35707,1,2,1,3,3,,2,,,,,7,,,,,,,,,,,2,7,,1,,,,,,,,,,,,,,,,,5,6,2,1,1280,5,1,1,11,3,18,1,2,3
35708,1,1,2,5,1,1,2,,,,,,,,,,,,,,,,2,1,,1,,,,,,,,,,,,,,,,,3,4,2,1,2332.5,5,1,1,11,3,5,1,2,4
35709,1,1,2,10,1,1,2,3,,,,,,,,,,,,,,,1,2,3,1,,,,,,,,,,,,,,,,,3,4,2,,2000,5,1,1,11,3,9,3,1,4
35712,1,1,6,7,1,1,2,3,4,,,7,,,,,,,,,,,1,2,7,1,,,,,,,,,,,,,,,,1,8,9,3,1,1414.2,5,1,1,11,3,4,1,1,1
35715,1,2,1,5,1,1,2,,,,,,,,,,,,,,,,2,1,,1,,,,,,,,,,,,,,,,,3,4,2,1,12440,4,1,0,11,3,5,1,2,3
35719,1,1,2,4,1,1,2,,4,,,,,,,,,,,,,,2,1,4,1,,,,,,,,,,,,,,,,,3,4,2,1,1012.65,4,1,0,11,3,1,1,2,5
35723,1,2,1,5,1,1,2,,,,,,,,,,,,,,,,2,1,,1,,,,,,,,,,,,,,,,,4,5,2,1,1555,4,1,0,11,3,5,1,2,2
35728,1,6,1,12,1,1,2,3,4,,,,,9,,,,,,,,,9,1,4,1,,,,,,,,,,,,,,,,,3,4,2,1,540.08,5,1,1,11,3,1,1,2,2
